Areaw,Area,Assessment Url,Asses Year,Biomass,Bref,Bref Point,B Bref,Catch,Common Name,DOWNLOAD URL DUMMY,LOGTC,LOGSSB,LOGR,Fref,Fref Point,F,F Division,F Divname,F Fmsy,F Gsa Lib,F Subarea,F Subname,ID,Landings,Meeting,Method,Number of Records,R,Scientific Name,Smu Name,SSB,Status,Stock Long,Stockid,Stock,TC,Version,Year
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Gilthead seabream,STATUS,683.437,860.8,23596416.8,0.19,F0.1,0.54,37.1.2,Gulf of Lions,2.842105263,GSA7,37.1,Western Mediterranean,SBG_7_EWG16_17_2014,683.437,EWG16_17,VIT,1,23596416.8,Sparus aurata,Gulf of Lion,860.8,OVERFISHING,Gilthead seabream in SA 07,SBG_7_EWG16_17,SBG,683.437,10_05_2017,2014
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Gilthead seabream,STATUS,1697.9,2648.7,57568385.3,0.19,F0.1,0.45,37.1.2,Gulf of Lions,2.368421053,GSA7,37.1,Western Mediterranean,SBG_7_EWG16_17_2015,1697.9,EWG16_17,VIT,1,57568385.3,Sparus aurata,Gulf of Lion,2648.7,OVERFISHING,Gilthead seabream in SA 07,SBG_7_EWG16_17,SBG,1697.9,10_05_2017,2015
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Common sole,STATUS,176.4,279.9,1665,0.085,F0.1,0.49,37.1.2,Gulf of Lions,5.764705882,GSA7,37.1,Western Mediterranean,SOL_7_EWG16_17_2011,176.4,EWG16_17,VIT,1,1665,Solea solea,Gulf of Lion,279.9,OVERFISHING,Common sole in SA 07,SOL_7_EWG16_17,SOL,176.4,10_05_2017,2011
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Common sole,STATUS,,,,0.085,F0.1,,37.1.2,Gulf of Lions,,GSA7,37.1,Western Mediterranean,SOL_7_EWG16_17_2012,,EWG16_17,VIT,1,,Solea solea,Gulf of Lion,,OVERFISHING,Common sole in SA 07,SOL_7_EWG16_17,SOL,,10_05_2017,2012
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Common sole,STATUS,248.6,360.6,1914,0.085,F0.1,0.48,37.1.2,Gulf of Lions,5.647058824,GSA7,37.1,Western Mediterranean,SOL_7_EWG16_17_2013,248.6,EWG16_17,VIT,1,1914,Solea solea,Gulf of Lion,360.6,OVERFISHING,Common sole in SA 07,SOL_7_EWG16_17,SOL,248.6,10_05_2017,2013
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Common sole,STATUS,210.7,302.5,1634,0.085,F0.1,0.51,37.1.2,Gulf of Lions,6,GSA7,37.1,Western Mediterranean,SOL_7_EWG16_17_2014,210.7,EWG16_17,VIT,1,1634,Solea solea,Gulf of Lion,302.5,OVERFISHING,Common sole in SA 07,SOL_7_EWG16_17,SOL,210.7,10_05_2017,2014
SA 07,7,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Common sole,STATUS,184.1,215.1,2061,0.085,F0.1,0.63,37.1.2,Gulf of Lions,7.411764706,GSA7,37.1,Western Mediterranean,SOL_7_EWG16_17_2015,184.1,EWG16_17,VIT,1,2061,Solea solea,Gulf of Lion,215.1,OVERFISHING,Common sole in SA 07,SOL_7_EWG16_17,SOL,184.1,10_05_2017,2015
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,61036,,NA,,7154.9,European anchovy,STATUS,7154.9,29145,5293672,0.22,Emsy,0.54689,37.1.3,Sardinia,2.485863636,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2009,7154.9,EWG17_09,XSA,1,5293672,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,29145,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,7154.9,16_01_2018,2009
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,66679,,NA,,8538,European anchovy,STATUS,8538,30925,6254804,0.22,Emsy,0.46291,37.1.3,Sardinia,2.104136364,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2010,8538,EWG17_09,XSA,1,6254804,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,30925,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,8538,16_01_2018,2010
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,64354,,NA,,11756.7,European anchovy,STATUS,11756.7,25758,6037315,0.22,Emsy,0.7561,37.1.3,Sardinia,3.436818182,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2011,11756.7,EWG17_09,XSA,1,6037315,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,25758,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,11756.7,16_01_2018,2011
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,59137,,NA,,11286.5,European anchovy,STATUS,11286.5,24051,5587597,0.22,Emsy,0.71306,37.1.3,Sardinia,3.241181818,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2012,11286.5,EWG17_09,XSA,1,5587597,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,24051,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,11286.5,16_01_2018,2012
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,57150,,NA,,9879.5,European anchovy,STATUS,9879.5,21339,6997280,0.22,Emsy,0.74009,37.1.3,Sardinia,3.364045455,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2013,9879.5,EWG17_09,XSA,1,6997280,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,21339,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,9879.5,16_01_2018,2013
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,61076,,NA,,6647.1,European anchovy,STATUS,6647.1,24851,7648074,0.22,Emsy,0.50112,37.1.3,Sardinia,2.277818182,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2014,6647.1,EWG17_09,XSA,1,7648074,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,24851,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,6647.1,16_01_2018,2014
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,70406,,NA,,7332,European anchovy,STATUS,7332,33738,6077207,0.22,Emsy,0.44866,37.1.3,Sardinia,2.039363636,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2015,7332,EWG17_09,XSA,1,6077207,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,33738,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,7332,16_01_2018,2015
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,2017,75750,,NA,,8931.1,European anchovy,STATUS,8931.1,39011,6150093,0.22,Emsy,0.33589,37.1.3,Sardinia,1.526772727,GSA9,37.1,Western Mediterranean,ANE_9_10_11_EWG17_09_2016,8931.1,EWG17_09,XSA,1,6150093,Engraulis encrasicolus,Ligurian and North Tirrenian Sea,39011,OVERFISHING,European anchovy in SA 09,ANE_9_10_11_EWG17_09,ANE,8931.1,16_01_2018,2016
SA 09,9,https://stecf.jrc.ec.europa.eu/documents/43805/219871/2011-11_STECF+11-14+-+Med+Stock+Assessments+part+2_JRC67797.pdf,2011,,,NA,,,Blue and red shrimp,STATUS,92.7,,,0.32,F0.1,0.57,37.1.3,Sardinia,1.78125,GSA9,37.1,Western Mediterranean,ARA_9_2011-11_STECF 11-14_2006,92.7,2011-11_STECF 11-14,VIT,1,,Aristeus antennatus,Ligurian and North Tirrenian Sea,,OVERFISHING,Blue and red shrimp in SA 09,ARA_9_2011-11_STECF 11-14,ARA,92.7,10_05_2017,2006
SA 09,9,https://stecf.jrc.ec.europa.eu/documents/43805/219871/2011-11_STECF+11-14+-+Med+Stock+Assessments+part+2_JRC67797.pdf,2011,,,NA,,,Blue and red shrimp,STATUS,47.37,,,0.32,F0.1,0.62,37.1.3,Sardinia,1.9375,GSA9,37.1,Western Mediterranean,ARA_9_2011-11_STECF 11-14_2007,47.37,2011-11_STECF 11-14,VIT,1,,Aristeus antennatus,Ligurian and North Tirrenian Sea,,OVERFISHING,Blue and red shrimp in SA 09,ARA_9_2011-11_STECF 11-14,ARA,47.37,10_05_2017,2007
SA 09,9,https://stecf.jrc.ec.europa.eu/documents/43805/219871/2011-11_STECF+11-14+-+Med+Stock+Assessments+part+2_JRC67797.pdf,2011,,,NA,,,Blue and red shrimp,STATUS,63.46,,,0.32,F0.1,0.54,37.1.3,Sardinia,1.6875,GSA9,37.1,Western Mediterranean,ARA_9_2011-11_STECF 11-14_2008,63.46,2011-11_STECF 11-14,VIT,1,,Aristeus antennatus,Ligurian and North Tirrenian Sea,,OVERFISHING,Blue and red shrimp in SA 09,ARA_9_2011-11_STECF 11-14,ARA,63.46,10_05_2017,2008
SA 09,9,https://stecf.jrc.ec.europa.eu/documents/43805/219871/2011-11_STECF+11-14+-+Med+Stock+Assessments+part+2_JRC67797.pdf,2011,,,NA,,,Blue and red shrimp,STATUS,123.5,,,0.32,F0.1,0.82,37.1.3,Sardinia,2.5625,GSA9,37.1,Western Mediterranean,ARA_9_2011-11_STECF 11-14_2009,123.5,2011-11_STECF 11-14,VIT,1,,Aristeus antennatus,Ligurian and North Tirrenian Sea,,OVERFISHING,Blue and red shrimp in SA 09,ARA_9_2011-11_STECF 11-14,ARA,123.5,10_05_2017,2009
SA 09,9,https://stecf.jrc.ec.europa.eu/documents/43805/219871/2011-11_STECF+11-14+-+Med+Stock+Assessments+part+2_JRC67797.pdf,2011,,,NA,,,Blue and red shrimp,STATUS,186.4,,,0.32,F0.1,0.57,37.1.3,Sardinia,1.78125,GSA9,37.1,Western Mediterranean,ARA_9_2011-11_STECF 11-14_2010,186.4,2011-11_STECF 11-14,VIT,1,,Aristeus antennatus,Ligurian and North Tirrenian Sea,,OVERFISHING,Blue and red shrimp in SA 09,ARA_9_2011-11_STECF 11-14,ARA,186.4,10_05_2017,2010
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2087,,NA,,587.9,Giant red shrimp,STATUS,587.9,538.2,195214,0.57,F0.1,0.7,37.1.3,Sardinia,1.228070175,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2005,637.6,EWG18_12,a4a,1,195214,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,538.2,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,587.9,24_01_2019,2005
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2768,,NA,,616.9,Giant red shrimp,STATUS,616.9,485.3,135490,0.57,F0.1,0.79,37.1.3,Sardinia,1.385964912,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2006,580.3,EWG18_12,a4a,1,135490,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,485.3,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,616.9,24_01_2019,2006
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2574,,NA,,356.6,Giant red shrimp,STATUS,356.6,394.6,140251,0.57,F0.1,0.58,37.1.3,Sardinia,1.01754386,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2007,379,EWG18_12,a4a,1,140251,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,394.6,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,356.6,24_01_2019,2007
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2691,,NA,,248.4,Giant red shrimp,STATUS,248.4,383.4,153789,0.57,F0.1,0.43,37.1.3,Sardinia,0.754385965,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2008,192.5,EWG18_12,a4a,1,153789,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,383.4,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,248.4,24_01_2019,2008
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,3018,,NA,,286.4,Giant red shrimp,STATUS,286.4,369.4,183447,0.57,F0.1,0.51,37.1.3,Sardinia,0.894736842,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2009,363.4,EWG18_12,a4a,1,183447,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,369.4,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,286.4,24_01_2019,2009
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,3382,,NA,,381.6,Giant red shrimp,STATUS,381.6,404.1,146043,0.57,F0.1,0.62,37.1.3,Sardinia,1.087719298,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2010,343.4,EWG18_12,a4a,1,146043,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,404.1,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,381.6,24_01_2019,2010
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,3408,,NA,,309.5,Giant red shrimp,STATUS,309.5,407.1,234433,0.57,F0.1,0.49,37.1.3,Sardinia,0.859649123,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2011,304,EWG18_12,a4a,1,234433,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,407.1,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,309.5,24_01_2019,2011
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,3197,,NA,,283.6,Giant red shrimp,STATUS,283.6,482.1,259430,0.57,F0.1,0.4,37.1.3,Sardinia,0.701754386,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2012,294.4,EWG18_12,a4a,1,259430,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,482.1,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,283.6,24_01_2019,2012
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2843,,NA,,459,Giant red shrimp,STATUS,459,571.6,166195,0.57,F0.1,0.53,37.1.3,Sardinia,0.929824561,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2013,485.8,EWG18_12,a4a,1,166195,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,571.6,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,459,24_01_2019,2013
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,3297,,NA,,547.1,Giant red shrimp,STATUS,547.1,486.4,142016,0.57,F0.1,0.7,37.1.3,Sardinia,1.228070175,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2014,532,EWG18_12,a4a,1,142016,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,486.4,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,547.1,24_01_2019,2014
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2930,,NA,,338.4,Giant red shrimp,STATUS,338.4,365.5,130215,0.57,F0.1,0.61,37.1.3,Sardinia,1.070175439,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2015,355.1,EWG18_12,a4a,1,130215,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,365.5,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,338.4,24_01_2019,2015
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2898,,NA,,280.5,Giant red shrimp,STATUS,280.5,303.7,111373,0.57,F0.1,0.61,37.1.3,Sardinia,1.070175439,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2016,295.2,EWG18_12,a4a,1,111373,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,303.7,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,280.5,24_01_2019,2016
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,2515,,NA,,399.3,Giant red shrimp,STATUS,399.3,214.5,109490,0.57,F0.1,1.12,37.1.3,Sardinia,1.964912281,GSA9,37.1,Western Mediterranean,ARS_9_10_11_EWG18_12_2017,414.2,EWG18_12,a4a,1,109490,Aristeomorpha foliacea,Ligurian and North Tirrenian Sea,214.5,OVERFISHING,Giant red shrimp in SA 09,ARS_9_10_11_EWG18_12,ARS,399.3,24_01_2019,2017
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,6479,,NA,,927,Deep-water rose shrimp,STATUS,927,1489,2143362,0.74,F0.1,1.07,37.1.3,Sardinia,1.445945946,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2004,,EWG18_12,a4a,1,2143362,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1489,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,927,24_01_2019,2004
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,5446,,NA,,1207,Deep-water rose shrimp,STATUS,1207,1248,1535808,0.74,F0.1,1.21,37.1.3,Sardinia,1.635135135,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2005,,EWG18_12,a4a,1,1535808,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1248,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1207,24_01_2019,2005
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,3949,,NA,,1555,Deep-water rose shrimp,STATUS,1555,970,971469,0.74,F0.1,1.28,37.1.3,Sardinia,1.72972973,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2006,,EWG18_12,a4a,1,971469,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,970,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1555,24_01_2019,2006
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,4010,,NA,,752,Deep-water rose shrimp,STATUS,752,856,1399496,0.74,F0.1,1.22,37.1.3,Sardinia,1.648648649,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2007,,EWG18_12,a4a,1,1399496,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,856,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,752,24_01_2019,2007
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,4395,,NA,,654,Deep-water rose shrimp,STATUS,654,1023,1372517,0.74,F0.1,1.08,37.1.3,Sardinia,1.45945946,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2008,,EWG18_12,a4a,1,1372517,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1023,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,654,24_01_2019,2008
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,5221,,NA,,750,Deep-water rose shrimp,STATUS,750,1248,1862295,0.74,F0.1,0.98,37.1.3,Sardinia,1.324324324,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2009,,EWG18_12,a4a,1,1862295,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1248,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,750,24_01_2019,2009
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,6170,,NA,,896,Deep-water rose shrimp,STATUS,896,1530,1866623,0.74,F0.1,0.96,37.1.3,Sardinia,1.297297297,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2010,,EWG18_12,a4a,1,1866623,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1530,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,896,24_01_2019,2010
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,5994,,NA,,1076,Deep-water rose shrimp,STATUS,1076,1474,2202504,0.74,F0.1,1.03,37.1.3,Sardinia,1.391891892,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2011,,EWG18_12,a4a,1,2202504,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1474,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1076,24_01_2019,2011
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,6957,,NA,,1126,Deep-water rose shrimp,STATUS,1126,1632,2111532,0.74,F0.1,1.15,37.1.3,Sardinia,1.554054054,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2012,,EWG18_12,a4a,1,2111532,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1632,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1126,24_01_2019,2012
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,7054,,NA,,1233,Deep-water rose shrimp,STATUS,1233,1596,2266705,0.74,F0.1,1.27,37.1.3,Sardinia,1.716216216,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2013,,EWG18_12,a4a,1,2266705,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1596,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1233,24_01_2019,2013
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,7486,,NA,,1134,Deep-water rose shrimp,STATUS,1134,1653,2241002,0.74,F0.1,1.35,37.1.3,Sardinia,1.824324324,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2014,,EWG18_12,a4a,1,2241002,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1653,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1134,24_01_2019,2014
SA 09 SA 10 SA 11,09_10_11,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,7595,,NA,,1467,Deep-water rose shrimp,STATUS,1467,1621,2772496,0.74,F0.1,1.42,37.1.3,Sardinia,1.918918919,GSA9,37.1,Western Mediterranean,DPS_9_10_11_EWG18_12_2015,,EWG18_12,a4a,1,2772496,Parapenaeus longirostris,Ligurian and North Tirrenian Sea,1621,OVERFISHING,Deep-water rose shrimp in SA 09,DPS_9_10_11_EWG18_12,DPS,1467,24_01_2019,2015
